SKU,Product Line,Name,Item Color,Description,Features,Finish / Material,IsAdvantage24,Categories,Decoration Methods,Item Size,Decoration Height,Decoration Width,LessThanMin1Qty,LessThanMin1Charge,PricePoint1Qty,PricePoint1Price,PricePoint1Code,PricePoint2Qty,PricePoint2Price,PricePoint2Code,PricePoint3Qty,PricePoint3Price,PricePoint3Code,PricePoint4Qty,PricePoint4Price,PricePoint4Code,PricePoint5Qty,PricePoint5Price,PricePoint5Code,PricePoint6Qty,PricePoint6Price,PricePoint6Code,End Column Price,Catalog Page,Box Weight,Quantity Per Box,Box Length,Paper Insert Initial Setup,Paper Insert Repeat Setup,Production Time,ProductID
LM700R,Bettoni,Medici,Red,Bettoni Ballpoint Pen,"Aluminum cap and barrel, anodized coating, standard refill made in USA, state-of-the-art laser-engraved logo, 90 degree twist-action mechanism, ink color: black.",Aluminum,YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/2 H x 1/2 D,1/1/2002,5/16/2015,0,0,50,8.95,c,100,8.95,c,250,8.95,c,500,8.95,c,0,0,c,0,0,c,8.95,0,20,100,0,0,0,5-7 Working Days,212
LM7200R,Bettoni,Venere,Red,Bettoni Rollerball Pen,"Etched metallic finish barrel, chrome cap.",Brass,YES,Rollerball Pens,Laser,5/8 W x 5 1/2 H x 1/2 D,5/16/2015,1/1/2002,25,25,25,18.95,c,50,18.95,c,100,18.95,c,250,18.95,c,0,0,c,0,0,c,18.95,0,28,200,14,0,0,5-7 Working Days,453
LM7200S,Bettoni,Venere,Grey,Bettoni Rollerball Pen,"Etched metallic finish barrel, chrome cap.",Brass,YES,Rollerball Pens,Laser,5/8 W x 5 1/2 H x 1/2 D,5/16/2015,1/1/2002,25,25,25,18.95,c,50,18.95,c,100,18.95,c,250,18.95,c,0,0,c,0,0,c,18.95,0,28,200,14,0,0,5-7 Working Days,453
LM7400C,Bettoni,Asti,Chrome,Bettoni Ballpoint Pen,"Solid brass cap and trims, colorful carbon fiber barrel, state-of-the-art laser-engraved logo, cap-off design, ink color black.","Brass, Carbon Fiber",NO,Ballpoint Pens,Laser,0 W x 0 H x 0 D,0,0,24,30,100,13.95,c,250,13.95,c,500,13.95,c,1000,13.95,c,0,0,c,0,0,c,13.95,0,20,100,0,0,0,5-7 Working Days,824
LM7400G,Bettoni,Asti,Gunmetal,Bettoni Ballpoint Pen,"Solid brass cap and trims, colorful carbon fiber barrel, state-of-the-art laser-engraved logo, cap-off design, ink color black.","Brass, Carbon Fiber",NO,Ballpoint Pens,Laser,0 W x 0 H x 0 D,0,0,24,30,100,13.95,c,250,13.95,c,500,13.95,c,1000,13.95,c,0,0,c,0,0,c,13.95,0,20,100,0,0,0,5-7 Working Days,824
LM7450C,Bettoni,Asti,Chrome,Bettoni Rollerball Pen,"Solid brass cap and trims, colorful carbon fiber barrel, standard refill made in the USA state-of-the-art laser-engraved logo, ink color black.","Brass, Carbon Fiber",NO,Rollerball Pens,Laser,0 W x 0 H x 0 D,0,0,24,30,100,15.95,c,250,15.95,c,500,15.95,c,1000,15.95,c,0,0,c,0,0,c,15.95,0,21,100,12,0,0,5-7 Working Days,826
LM7450G,Bettoni,Asti,Black,Bettoni Rollerball Pen,"Solid brass cap and trims, colorful carbon fiber barrel, standard refill made in the USA state-of-the-art laser-engraved logo, ink color black.","Brass, Carbon Fiber",NO,Rollerball Pens,Laser,0 W x 0 H x 0 D,0,0,24,30,100,15.95,c,250,15.95,c,500,15.95,c,1000,15.95,c,0,0,c,0,0,c,15.95,0,21,100,12,0,0,5-7 Working Days,826
LM7500B,Bettoni,Avante,Black,Bettoni Rollerball Pen,"Cap-off design rollerball with solid brass chrome cap, leather barrel, chrome clip and trim.","Brass, Leather",YES,Rollerball Pens,"Laser, Laser",11/16 W x 5 5/8 H x 9/16 D,1/3/2008,1/4/2015,15,25,25,22.95,c,50,21.95,c,100,20.95,c,250,19.95,c,0,0,c,0,0,c,19.95,LM_72,21,100,12,0,0,5-7 Working Days,1844
LM7500N,Bettoni,Avante,Blue,Bettoni Rollerball Pen,"Cap-off design rollerball with solid brass chrome cap, leather barrel, chrome clip and trim.","Brass, Leather",YES,Rollerball Pens,"Laser, Laser",11/16 W x 5 5/8 H x 9/16 D,1/3/2008,1/4/2015,15,25,25,22.95,c,50,21.95,c,100,20.95,c,250,19.95,c,0,0,c,0,0,c,19.95,LM_72,21,100,12,0,0,5-7 Working Days,1844
LM7500R,Bettoni,Avante,Red,Bettoni Rollerball Pen,"Cap-off design rollerball with solid brass chrome cap, leather barrel, chrome clip and trim.","Brass, Leather",YES,Rollerball Pens,"Laser, Laser",11/16 W x 5 5/8 H x 9/16 D,1/3/2008,1/4/2015,15,25,25,22.95,c,50,21.95,c,100,20.95,c,250,19.95,c,0,0,c,0,0,c,19.95,LM_72,21,100,12,0,0,5-7 Working Days,1844
LM7500Z,Bettoni,Avante,Brown,Bettoni Rollerball Pen,"Cap-off design rollerball with solid brass chrome cap, leather barrel, chrome clip and trim.","Brass, Leather",YES,Rollerball Pens,"Laser, Laser",11/16 W x 5 5/8 H x 9/16 D,1/3/2008,1/4/2015,15,25,25,22.95,c,50,21.95,c,100,20.95,c,250,19.95,c,0,0,c,0,0,c,19.95,LM_72,21,100,12,0,0,5-7 Working Days,1844
LM7600S,Bettoni,Varese,Chrome,Bettoni Knife / Ballpoint Pen,"Solid brass cap features chrome finish, matte chrome accents, 2-function pocket knife with scissors, state-of-the-art laser-engraved logo, and twist-action mechanism.",Brass,NO,"Ballpoint Pens, Knives, Multi-Function Pens",Print,5/8 W x 5 5/16 H x 9/16 D,,,24,30,100,11.95,c,250,11.95,c,500,11.95,c,1000,11.95,c,0,0,c,0,0,c,11.95,0,20,100,7,0,0,5-7 Working Days,830
LM7700B,Bettoni,Tratora,Black,Bettoni Sliding Action Pen with Gel Refill,"Comfort rubber grip, standard black and luminous pink ink.",Brass,YES,"Highlighters, Multi-Function Pens","Laser & Oxidation, Laser & Oxidation",9/16 W x 5 1/8 H x 1/2 D,1/1/2002,5/16/2015,25,25,50,11.45,c,100,10.95,c,250,10.45,c,500,9.95,c,0,0,c,0,0,c,9.95,0,36,500,18.5,0,0,5-7 Working Days,1257
LM7700N,Bettoni,Tratora,Blue,Bettoni Sliding Action Pen with Gel Refill,"Comfort rubber grip, standard black and luminous pink ink.",Brass,YES,"Highlighters, Multi-Function Pens","Laser & Oxidation, Laser & Oxidation",9/16 W x 5 1/8 H x 1/2 D,1/1/2002,5/16/2015,25,25,50,11.45,c,100,10.95,c,250,10.45,c,500,9.95,c,0,0,c,0,0,c,9.95,0,36,500,18.5,0,0,5-7 Working Days,1257
LM7700R,Bettoni,Tratora,Red,Bettoni Sliding Action Pen with Gel Refill,"Comfort rubber grip, standard black and luminous pink ink.",Brass,YES,"Highlighters, Multi-Function Pens","Laser & Oxidation, Laser & Oxidation",9/16 W x 5 1/8 H x 1/2 D,1/1/2002,5/16/2015,25,25,50,11.45,c,100,10.95,c,250,10.45,c,500,9.95,c,0,0,c,0,0,c,9.95,0,36,500,18.5,0,0,5-7 Working Days,1257
LM7800B,LogoArt,Alzato,Black,Bettoni 3D Molded Rubber Custom Pen,"3-D rubber logo design on cap, solid heavyweight brass, matte silver cap, lacquer coated barrel, shiny chrome trims, standard refill made in USA, black ink.",Brass,NO,Ballpoint Pens,Custom Mold,5/8 W x 5 3/8 H x 9/16 D,1/1/2008,3/8/2015,0,0,2000,13.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,13.95,0,32,200,14,0,0,5-7 Working Days,1312
LM7800G,LogoArt,Alzato,Green,Bettoni 3D Molded Rubber Custom Pen,"3-D rubber logo design on cap, solid heavyweight brass, matte silver cap, lacquer coated barrel, shiny chrome trims, standard refill made in USA, black ink.",Brass,NO,Ballpoint Pens,Custom Mold,5/8 W x 5 3/8 H x 9/16 D,1/1/2008,3/8/2015,0,0,2000,13.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,13.95,0,32,200,14,0,0,5-7 Working Days,1312
LM7800N,LogoArt,Alzato,Blue,Bettoni 3D Molded Rubber Custom Pen,"3-D rubber logo design on cap, solid heavyweight brass, matte silver cap, lacquer coated barrel, shiny chrome trims, standard refill made in USA, black ink.",Brass,NO,Ballpoint Pens,Custom Mold,5/8 W x 5 3/8 H x 9/16 D,1/1/2008,3/8/2015,0,0,2000,13.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,13.95,0,32,200,14,0,0,5-7 Working Days,1312
LM7800R,LogoArt,Alzato,Red,Bettoni 3D Molded Rubber Custom Pen,"3-D rubber logo design on cap, solid heavyweight brass, matte silver cap, lacquer coated barrel, shiny chrome trims, standard refill made in USA, black ink.",Brass,NO,Ballpoint Pens,Custom Mold,5/8 W x 5 3/8 H x 9/16 D,1/1/2008,3/8/2015,0,0,2000,13.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,13.95,0,32,200,14,0,0,5-7 Working Days,1312
LM7860B,Bettoni,Mendova,Black,Bettoni Ballpoint Pen,"Full wrap printed cap & barrel design, solid brass construction, shiny chrome trims, and black ink.",Brass,NO,Ballpoint Pens,"Print, Print",11/16 W x 5 3/8 H x 1/2 D,2/3/2008,1/5/2008,2000,0,2000,12.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,12.95,0,20,100,13.78,0,0,4-5 Working Weeks,4008
LM7860N,Bettoni,Mendova,Blue,Bettoni Ballpoint Pen,"Full wrap printed cap & barrel design, solid brass construction, shiny chrome trims, and black ink.",Brass,NO,Ballpoint Pens,"Print, Print",11/16 W x 5 3/8 H x 1/2 D,2/3/2008,1/5/2008,2000,0,2000,12.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,12.95,0,20,100,13.78,0,0,4-5 Working Weeks,4008
LM7860S,Bettoni,Mendova,Silver,Bettoni Ballpoint Pen,"Full wrap printed cap & barrel design, solid brass construction, shiny chrome trims, and black ink.",Brass,NO,Ballpoint Pens,"Print, Print",11/16 W x 5 3/8 H x 1/2 D,2/3/2008,1/5/2008,2000,0,2000,12.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,12.95,0,20,100,13.78,0,0,4-5 Working Weeks,4008
LM7865B,Bettoni,Mendova,Black,Bettoni Rollerball Pen,"Full wrap printed cap & barrel design, solid brass construction, shiny chrome trims, and black ink.",Brass,NO,Rollerball Pens,"Print, Print",11/16 W x 5 3/8 H x 1/2 D,2/7/2008,1/5/2008,2000,0,2000,13.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,13.95,0,20,100,13.78,0,0,4-5 Working Weeks,4009
LM7865N,Bettoni,Mendova,Blue,Bettoni Rollerball Pen,"Full wrap printed cap & barrel design, solid brass construction, shiny chrome trims, and black ink.",Brass,NO,Rollerball Pens,"Print, Print",11/16 W x 5 3/8 H x 1/2 D,2/7/2008,1/5/2008,2000,0,2000,13.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,13.95,0,20,100,13.78,0,0,4-5 Working Weeks,4009
LM7865S,Bettoni,Mendova,Silver,Bettoni Rollerball Pen,"Full wrap printed cap & barrel design, solid brass construction, shiny chrome trims, and black ink.",Brass,NO,Rollerball Pens,"Print, Print",11/16 W x 5 3/8 H x 1/2 D,2/7/2008,1/5/2008,2000,0,2000,13.95,c,0,0,c,0,0,c,0,0,c,0,0,c,0,0,c,13.95,0,20,100,13.78,0,0,4-5 Working Weeks,4009
LM7900B,Bettoni,Etude II,Black,Bettoni Ballpoint Pen,"Twist mechanism ballpoint, gloss black finish, silver trims, spring clip.",Brass,YES,Ballpoint Pens,"Laser, Laser",11/16 W x 5 1/2 H x 9/16 D,1/1/2002,5/16/2015,15,25,25,22.95,c,50,21.95,c,100,20.95,c,250,19.95,c,0,0,c,0,0,c,19.95,LM_71,38,200,14,0,0,5-7 Working Days,1839
LM7950B,Bettoni,Etude II,Black,Bettoni Rollerball Pen,"Twist-off cap rollerball, gloss black finish, silver trims, spring clip.",Brass,YES,Rollerball Pens,"Laser, Laser",11/16 W x 5 1/2 H x 9/16 D,1/1/2002,5/16/2015,15,25,25,24.95,c,50,23.95,c,100,22.95,c,250,21.95,c,0,0,c,0,0,c,21.95,LM_71,40,200,10,0,0,5-7 Working Days,1840
LM8100N,Bettoni,Sevian,Blue,Bettoni Rollerball Pen,"Euro-style, cap-off design, all brass construction, slim spring clip.",Brass,YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 1/4 H x 1/2 D,1/1/2002,1/4/2015,25,25,50,11.95,c,100,11.95,c,250,11.95,c,500,11.95,c,0,0,c,0,0,c,11.95,0,20,100,6,0,0,5-7 Working Days,1843
LM8200T,Bettoni,Condotto,Orange,Bettoni Rollerball Pen,"Cap-off rollerball(cap does not go on back of pen), bold elegant design, spring clip.",Brass,YES,Rollerball Pens,Laser,3/4 W x 5 5/8 H x 9/16 D,5/16/2015,1/1/2002,25,25,100,18.95,c,250,18.45,c,500,17.95,c,0,0,c,0,0,c,0,0,c,17.95,0,20,100,0,0,0,5-7 Working Days,1845
LM8300R,Bettoni,Solaris,Red,Bettoni Laser Pen,"2-in-1, twist mechanism ballpoint, class IIIa laser light, triangular barrel, chrome cap and trims.",Brass,YES,"Ballpoint Pens, Multi-Function Pens, Laser Pointers",Laser,0 W x 0 H x 0 D,1/1/2002,5/16/2015,25,25,25,25.95,c,50,24.95,c,100,23.95,c,250,22.95,c,0,0,c,0,0,c,22.95,0,29,200,14,0,0,5-7 Working Days,1846
LM8500C,Bettoni,Radion,Silver,Bettoni Light Pen,"2-in-1, tip-pull mechanism ballpoint, 3-position pulsing light, light color matches cap and grip.",Brass,NO,"Ballpoint Pens, Light Pens, Multi-Function Pens",Laser,9/16 W x 5 7/8 H x 5/16 D,5/16/2015,1/1/2002,25,30,100,12.95,c,250,12.95,c,500,12.95,c,0,0,c,0,0,c,0,0,c,12.95,0,20,100,0,0,0,5-7 Working Days,1848
LM8500G,Bettoni,Radion,Green,Bettoni Light Pen,"2-in-1, tip-pull mechanism ballpoint, 3-position pulsing light, light color matches cap and grip.",Brass,NO,"Ballpoint Pens, Light Pens, Multi-Function Pens",Laser,9/16 W x 5 7/8 H x 5/16 D,5/16/2015,1/1/2002,25,30,100,12.95,c,250,12.95,c,500,12.95,c,0,0,c,0,0,c,0,0,c,12.95,0,20,100,0,0,0,5-7 Working Days,1848
LM8500N,Bettoni,Radion,Blue,Bettoni Light Pen,"2-in-1, tip-pull mechanism ballpoint, 3-position pulsing light, light color matches cap and grip.",Brass,NO,"Ballpoint Pens, Light Pens, Multi-Function Pens",Laser,9/16 W x 5 7/8 H x 5/16 D,5/16/2015,1/1/2002,25,30,100,12.95,c,250,12.95,c,500,12.95,c,0,0,c,0,0,c,0,0,c,12.95,0,20,100,0,0,0,5-7 Working Days,1848
LM8500R,Bettoni,Radion,Red,Bettoni Light Pen,"2-in-1, tip-pull mechanism ballpoint, 3-position pulsing light, light color matches cap and grip.",Brass,NO,"Ballpoint Pens, Light Pens, Multi-Function Pens",Laser,9/16 W x 5 7/8 H x 5/16 D,5/16/2015,1/1/2002,25,30,100,12.95,c,250,12.95,c,500,12.95,c,0,0,c,0,0,c,0,0,c,12.95,0,20,100,0,0,0,5-7 Working Days,1848
LM8600S,Bettoni,Seria,Silver,Bettoni Ballpoint Pen,"Inner cap twist mechanism ballpoint, wide body brass cap and barrel.",Brass,NO,Ballpoint Pens,Laser,3/4 W x 5 3/8 H x 5/8 D,5/16/2015,1/1/2002,25,30,100,10.95,c,300,10.95,c,500,10.95,c,0,0,c,0,0,c,0,0,c,10.95,0,20,100,0,0,0,5-7 Working Days,1849
LM8700B,Bettoni,Novari,Black,Bettoni Ballpoint Pen,"90° twist-action mechanism, black barrel with chrome trims, spring clip, colorful resin cap.","Brass, Resin",YES,Ballpoint Pens,"Laser, Laser",11/16 W x 5 7/16 H x 9/16 D,1/1/2002,5/16/2015,25,25,50,16.45,c,100,15.95,c,250,15.45,c,500,14.95,c,0,0,c,0,0,c,14.95,LM_61,25,200,14,0,0,5-7 Working Days,1850
LM8700N,Bettoni,Novari,Blue,Bettoni Ballpoint Pen,"90° twist-action mechanism, black barrel with chrome trims, spring clip, colorful resin cap.","Brass, Resin",YES,Ballpoint Pens,"Laser, Laser",11/16 W x 5 7/16 H x 9/16 D,1/1/2002,5/16/2015,25,25,50,16.45,c,100,15.95,c,250,15.45,c,500,14.95,c,0,0,c,0,0,c,14.95,LM_61,25,200,14,0,0,5-7 Working Days,1850
LM8700R,Bettoni,Novari,Red,Bettoni Ballpoint Pen,"90° twist-action mechanism, black barrel with chrome trims, spring clip, colorful resin cap.","Brass, Resin",YES,Ballpoint Pens,"Laser, Laser",11/16 W x 5 7/16 H x 9/16 D,1/1/2002,5/16/2015,25,25,50,16.45,c,100,15.95,c,250,15.45,c,500,14.95,c,0,0,c,0,0,c,14.95,LM_61,25,200,14,0,0,5-7 Working Days,1850
LM8700Z,Bettoni,Novari,Brown,Bettoni Ballpoint Pen,"90° twist-action mechanism, black barrel with chrome trims, spring clip, colorful resin cap.","Brass, Resin",YES,Ballpoint Pens,"Laser, Laser",11/16 W x 5 7/16 H x 9/16 D,1/1/2002,5/16/2015,25,25,50,16.45,c,100,15.95,c,250,15.45,c,500,14.95,c,0,0,c,0,0,c,14.95,LM_61,25,200,14,0,0,5-7 Working Days,1850
LM8800W,Bettoni,Monsignor,White,Bettoni Ballpoint Pen,"Twist-action mechanism, black lacquered extended cap, swirled resin accent.","Brass, Resin",YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/4 H x 1/2 D,1/1/2002,5/16/2015,25,25,50,11.45,c,100,10.95,c,250,10.45,c,500,9.95,c,0,0,c,0,0,c,9.95,LM_60,24,200,14,0,0,5-7 Working Days,1851
LM8800Y,Bettoni,Monsignor,Yellow,Bettoni Ballpoint Pen,"Twist-action mechanism, black lacquered extended cap, swirled resin accent.","Brass, Resin",YES,Ballpoint Pens,"Laser, Laser",5/8 W x 5 1/4 H x 1/2 D,1/1/2002,5/16/2015,25,25,50,11.45,c,100,10.95,c,250,10.45,c,500,9.95,c,0,0,c,0,0,c,9.95,LM_60,24,200,14,0,0,5-7 Working Days,1851
LM8850W,Bettoni,Monsignor,White,Bettoni Rollerball Pen,"Cap-off design, black lacquered extended cap, swirled resin accent.","Brass, Resin",YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 5/16 H x 1/2 D,1/1/2002,5/16/2015,25,25,50,12.45,c,100,11.95,c,250,11.45,c,500,10.95,c,0,0,c,0,0,c,10.95,LM_60,26,200,14,0,0,5-7 Working Days,1852
LM8850Y,Bettoni,Monsignor,Yellow,Bettoni Rollerball Pen,"Cap-off design, black lacquered extended cap, swirled resin accent.","Brass, Resin",YES,Rollerball Pens,"Laser, Laser",5/8 W x 5 5/16 H x 1/2 D,1/1/2002,5/16/2015,25,25,50,12.45,c,100,11.95,c,250,11.45,c,500,10.95,c,0,0,c,0,0,c,10.95,LM_60,26,200,14,0,0,5-7 Working Days,1852
LM900B,Bettoni,Carracci,Black,Bettoni Ballpoint Pen,"solid, heavyweight brass, standard refill made in USA, state-of-the-art laser-engraved logo, 90 degree twist-action mechanism, ink color: black",Brass,NO,Ballpoint Pens,Laser,3/8 W x 5 1/2 H x 3/8 D,1/1/2002,5/16/2015,24,30,100,8,c,250,8,c,500,8,c,1000,8,c,0,0,c,0,0,c,8,0,20,100,0,0,0,5-7 Working Days,215
LM900S,Bettoni,Carracci,Satin-Silver,Bettoni Ballpoint Pen,"solid, heavyweight brass, standard refill made in USA, state-of-the-art laser-engraved logo, 90 degree twist-action mechanism, ink color: black",Brass,NO,Ballpoint Pens,Laser,3/8 W x 5 1/2 H x 3/8 D,1/1/2002,5/16/2015,24,30,100,8,c,250,8,c,500,8,c,1000,8,c,0,0,c,0,0,c,8,0,20,100,0,0,0,5-7 Working Days,215
LM9300S,Bettoni,Solaris Dual,Matte Silver,Bettoni 4-in-1 Pen,"Grip twist-action mechanism ballpoint, with laser, stylus, and LED light in a shiny silver gift tin.",Brass,YES,"Ballpoint Pens, Multi-Function Pens, Laser Pointers, Flashlights",Laser,0 W x 0 H x 0 D,1/1/2002,5/16/2015,25,25,25,23.95,c,50,23.95,c,100,23.95,c,250,23.95,c,0,0,c,0,0,c,23.95,0,26,85,14,0,0,5-7 Working Days,1859
LM9400B,Bettoni,Montgoleler,Black,Bettoni Ballpoint Pen,"Plunge mechanism ballpoint, matte silver trims, soft ribbed silicone grip.",Brass,NO,Ballpoint Pens,Laser,3/4 W x 5 1/8 H x 5/8 D,5/16/2015,1/1/2002,25,30,100,8.95,c,250,8.95,c,500,8.95,c,1000,8.95,c,0,0,c,0,0,c,8.95,0,20,100,0,0,0,5-7 Working Days,1860
LM9400S,Bettoni,Montgoleler,Silver,Bettoni Ballpoint Pen,"Plunge mechanism ballpoint, matte silver trims, soft ribbed silicone grip.",Brass,NO,Ballpoint Pens,Laser,3/4 W x 5 1/8 H x 5/8 D,5/16/2015,1/1/2002,25,30,100,8.95,c,250,8.95,c,500,8.95,c,1000,8.95,c,0,0,c,0,0,c,8.95,0,20,100,0,0,0,5-7 Working Days,1860
LM9500R,Bettoni,Quadrato,Red,Bettoni Ballpoint Pen,"Top twist mechanism ballpoint, brushed aluminum body, matte chrome clip.",Aluminum,NO,Ballpoint Pens,Laser,5/8 W x 5 3/16 H x 1/2 D,5/16/2015,1/1/2002,25,30,100,9.95,c,250,9.95,c,500,9.95,c,1000,9.95,c,0,0,c,0,0,c,9.95,0,32,200,14,0,0,5-7 Working Days,1861
LM9800B,Bettoni,Villeneuve,Black,Bettoni Ballpoint Pen,"Twist-action mechanism, diagonal stripe design, curved chrome clip.",Brass,YES,Ballpoint Pens,"Laser, Laser",11/16 W x 5 1/8 H x 9/16 D,1/1/2002,5/16/2015,25,25,50,11.45,c,100,10.95,c,250,10.45,c,500,9.95,c,0,0,c,0,0,c,9.95,LM_63,23,200,14,0,0,5-7 Working Days,1866
LM9800S,Bettoni,Villeneuve,Matte Silver,Bettoni Ballpoint Pen,"Twist-action mechanism, diagonal stripe design, curved chrome clip.",Brass,YES,Ballpoint Pens,"Laser, Laser",11/16 W x 5 1/8 H x 9/16 D,1/1/2002,5/16/2015,25,25,50,11.45,c,100,10.95,c,250,10.45,c,500,9.95,c,0,0,c,0,0,c,9.95,LM_63,23,200,14,0,0,5-7 Working Days,1866
LS1000N,Bettoni,USB Pen,Blue,Bettoni 64MB USB Pen w/ Light,1.1 64MB USB data transfer indicator light.,Brass,YES,"Ballpoint Pens, USB Drives, Multi-Function Pens",Laser,0 W x 0 H x 0 D,5/16/2015,1/1/2002,0,0,25,57.95,c,50,56.95,c,100,55.95,c,250,54.95,c,0,0,c,0,0,c,54.95,0,27,300,12.8,0,0,5-7 Working Days,2073
LS1000R,Bettoni,USB Pen,Red,Bettoni 64MB USB Pen w/ Light,1.1 64MB USB data transfer indicator light.,Brass,YES,"Ballpoint Pens, USB Drives, Multi-Function Pens",Laser,0 W x 0 H x 0 D,5/16/2015,1/1/2002,0,0,25,57.95,c,50,56.95,c,100,55.95,c,250,54.95,c,0,0,c,0,0,c,54.95,0,27,300,12.8,0,0,5-7 Working Days,2073
LS100G,Bettoni,Micello,Green,Bettoni 3-in-1 Pen,"Twist-action mechanism, black and red ink and stylus.",Brass,YES,"Ballpoint Pens, Multi-Function Pens","Laser & Oxidation, Laser & Oxidation",5/8 W x 4 7/8 H x 5/8 D,1/1/2004,5/16/2015,25,25,50,9.5,c,100,9.5,c,250,9.5,c,500,9.5,c,0,0,c,0,0,c,9.5,0,34,200,14,0,0,5-7 Working Days,1869
LS100N,Bettoni,Micello,Blue,Bettoni 3-in-1 Pen,"Twist-action mechanism, black and red ink and stylus.",Brass,YES,"Ballpoint Pens, Multi-Function Pens","Laser & Oxidation, Laser & Oxidation",5/8 W x 4 7/8 H x 5/8 D,1/1/2004,5/16/2015,25,25,50,9.5,c,100,9.5,c,250,9.5,c,500,9.5,c,0,0,c,0,0,c,9.5,0,34,200,14,0,0,5-7 Working Days,1869
LS100P,Bettoni,Micello,Purple,Bettoni 3-in-1 Pen,"Twist-action mechanism, black and red ink and stylus.",Brass,YES,"Ballpoint Pens, Multi-Function Pens","Laser & Oxidation, Laser & Oxidation",5/8 W x 4 7/8 H x 5/8 D,1/1/2004,5/16/2015,25,25,50,9.5,c,100,9.5,c,250,9.5,c,500,9.5,c,0,0,c,0,0,c,9.5,0,34,200,14,0,0,5-7 Working Days,1869
LS100R,Bettoni,Micello,Red,Bettoni 3-in-1 Pen,"Twist-action mechanism, black and red ink and stylus.",Brass,YES,"Ballpoint Pens, Multi-Function Pens","Laser & Oxidation, Laser & Oxidation",5/8 W x 4 7/8 H x 5/8 D,1/1/2004,5/16/2015,25,25,50,9.5,c,100,9.5,c,250,9.5,c,500,9.5,c,0,0,c,0,0,c,9.5,0,34,200,14,0,0,5-7 Working Days,1869
LS100T,Bettoni,Micello,Orange,Bettoni 3-in-1 Pen,"Twist-action mechanism, black and red ink and stylus.",Brass,YES,"Ballpoint Pens, Multi-Function Pens","Laser & Oxidation, Laser & Oxidation",5/8 W x 4 7/8 H x 5/8 D,1/1/2004,5/16/2015,25,25,50,9.5,c,100,9.5,c,250,9.5,c,500,9.5,c,0,0,c,0,0,c,9.5,0,34,200,14,0,0,5-7 Working Days,1869
LS1100B,Bettoni,Provano,Black,Bettoni Ballpoint Pen,"Twist-action ballpoint with mother-of-pearl and black onyx inlays, checkerboard pattern barrel and chrome trim.","Brass, Black Onyx, Mother of Pearl",YES,Ballpoint Pens,"Laser, Laser",3/4 W x 5 5/8 H x 9/16 D,1/1/2002,5/16/2015,6,25,12,45.95,c,25,43.95,c,50,41.95,c,100,39.95,c,0,0,c,0,0,c,39.95,LM_57,32,200,14,0,0,5-7 Working Days,2125
LS1150B,Bettoni,Provano,Black,Bettoni Rollerball Pen,"Screw-off cap design rollerball with mother-of-pearl and black onyx inlays, checkerboard pattern barrel and chrome trim.","Brass, Black Onyx, Mother of Pearl",YES,Rollerball Pens,"Laser, Laser",3/4 W x 5 5/8 H x 9/16 D,1/1/2002,5/16/2015,6,25,12,48.95,c,25,46.95,c,50,44.95,c,100,42.95,c,0,0,c,0,0,c,42.95,LM_57,33,200,14,0,0,5-7 Working Days,2126
LS1200R,Bettoni,L'Amore,Red,Bettoni Ballpoint Pen,"Gloss black pen, Swarovski crystal in clip, twist mechanism, USA made ballpoint refill.",Brass,YES,Ballpoint Pens,"Laser, Laser",7/8 W x 5 1/2 H x 3/4 D,1/1/2002,5/16/2015,25,25,25,22.95,c,50,21.95,c,100,20.95,c,250,19.95,c,0,0,c,0,0,c,19.95,0,20,100,13.39,0,0,5-7 Working Days,2127
LS1500S,Bettoni,Delamo,Grey,Bettoni Rollerball,Rollerball pen features a screw-off cap that will also screw onto the end of the pen when in use and an etched aluminum barrel with anodized finish.,Aluminum,YES,Rollerball Pens,Laser,3/4 W x 5 3/8 H x 7/16 D,1/1/2002,5/16/2015,25,25,25,22.95,c,50,21.95,c,100,20.95,c,250,19.95,c,0,0,c,0,0,c,19.95,0,20,100,14,0,0,5-7 Working Days,2137
LS1600C,Bettoni,Santo,Chrome,Bettoni Ballpoint,"Arched spring clip, greco ring design, state-of-the-art, laser-engraved logo, ballpoint, twist mechanism and USA made ballpoint refill.",Brass,YES,Ballpoint Pens,Laser,0 W x 0 H x 0 D,5/16/2015,1,25,25,100,15.75,c,250,15.35,c,500,14.95,c,0,0,c,0,0,c,0,0,c,14.95,0,0,0,0,0,0,5-7 Working Days,2138
