Product ID,Product Name,Category,Category Name,Brand,Brand Name,Product Description,Price Includes,Sub-Taxonomy,Sub-Taxonomy Name,Keywords,Country of Origin,Features,Small Image,Medium Image,Large Image,Zoom Image,Small Image URL,Medium Image URL,Large Image URL,Zoom Image URL,Material,Page Number,Price Message,Price Start Date,Quantity,Price,Net Price,Late Pricing Start Date,Late Quantities,Late Prices,Late Net Prices,Price1,Price2,Price3,Price4,Price5,Price6,Price7,Price8,Price9,Price10,Code1,Code2,Code3,Code4,Code5,Code6,Code7,Code8,Code9,Code10,Quantity1,Quantity2,Quantity3,Quantity4,Quantity5,Quantity6,Quantity7,Quantity8,Quantity9,Quantity10,Late Price1,Late Price2,Late Price3,Late Price4,Late Price5,Late Price6,Late Price7,Late Price8,Late Price9,Late Price10,Late Code1,Late Code2,Late Code3,Late Code4,Late Code5,Late Code6,Late Code7,Late Code8,Late Code9,Late Code10,Late Quantity1,Late Quantity2,Late Quantity3,Late Quantity4,Late Quantity5,Late Quantity6,Late Quantity7,Late Quantity8,Late Quantity9,Late Quantity10,EQP Net Minus 3%,EQP Net Minus 5%,Customer Price,Pack Size,Pack Weight,Unit of Measure,Sizes,Size Name,Size Width,Size Length,Size Height,Lead Time,Rush Lead Time,Additional Lead Time to Canada,Canadian Lead Time,Item Type1,Item Colors1,Item Type2,Item Colors2,Item Type3,Item Colors3,Item Type4,Item Colors4,Imprint Method1,Imprint Location1,Imprint Colors1,Imprint Method2,Imprint Location2,Imprint Colors2,Imprint Method3,Imprint Location3,Imprint Colors3,Imprint Method4,Imprint Location4,Imprint Colors4,Imprint Method5,Imprint Location5,Imprint Colors5,Imprint Method6,Imprint Location6,Imprint Colors6,Imprint Method7,Imprint Location7,Imprint Colors7,Selections,Proofs,Item Color Charges,Option Charges,Additional Product Information,FOB Ship From City,FOB Ship From State,FOB Ship From Zip,FOB Bill From City,FOB Bill From State,FOB Bill From Zip
36771,Amphitheater,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36771 Amphitheater award britepix brite pix bright pics brightpix britepics brightpics 4 color four full digital Amphitheaters awards britepixes brites pixes brights pic brightpixes britepic brightpic colors fours fulls,China,This award creates a framed look from the front|Large imprint areas|Exclusively designed by JAFFA&#174;,AWARD_36771_S.jpg,AWARD_36771_M.jpg,AWARD_36771_L.jpg,AWARD_36771_Z.jpg,http://norwood.com/images/products/small/36771_S.jpg,http://norwood.com/images/products/medium/36771_M.jpg,http://norwood.com/images/products/large/36771_L.jpg,http://norwood.com/images/products/zoom/36771_Z.jpg,Optical Crystal,24,,1/1/15,1|3|12|25|50,155|150|145|140|135,93|90|87|84|81,,,,,155,150,145,140,135,,,,,,C,C,C,C,C,,,,,,1,3,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Each,"7-7/8""w x 3-1/2""h x 2""d",,"7-7/8""",,"3-1/2""",5,,,,Product Colors,Clear,,,,,,,Deep Etch,"Back (Standard): 4-3/4""w x 2-1/4""h|Front (Optional, additional charge): 5""w x 2-5/8""h",Etched,britePix&#174; Full Color,"Back (Optional, additional charge): 5""w x 2-5/8""h|Front (Optional, additional charge): 7-3/8""w x 3""h",205 Magenta|2587 Purple|327 Teal|341 Forest Green|172 Orange|186 Red|876 Metallic Copper|877 Metallic Silver|Reflex Blue|Process Blue|Full Color|Color Match|202 Maroon|316 Dark Teal|116 Athletic Gold|281 Navy Blue|293 Royal Blue|424 Charcoal Gray|114 Lemon|White|1545 Brown|211 Pink|872 Metallic Gold|Black|1345 Cream|208 Burgundy|355 Green,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Exact Quantity, Free total|Ink Color Change, Free per change|Copy Change $30.00(G) per change|Imprint Color Match $30.00(G) per color|Cancellation $31.25(G) plus costs incurred|Deep Etch Additional Imprint Location $8.00(G) per location, per piece|britePix&#174; Full Color with Personalization $8.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment",Opaque or Translucent britePix imprint available - please specify when ordering,Red Wing,MN,55066,Red Wing,MN,55066
36772,Optiphone Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36772 Optiphone Award bulb round Optiphones Awards bulbs rounds,China,The world seen through an optimists eyes!|Imprints on the back are magnified|Exclusive JAFFA design,AWARD_36772_S.jpg,AWARD_36772_M.jpg,AWARD_36772_L.jpg,AWARD_36772_Z.jpg,http://norwood.com/images/products/small/36772_S.jpg,http://norwood.com/images/products/medium/36772_M.jpg,http://norwood.com/images/products/large/36772_L.jpg,http://norwood.com/images/products/zoom/36772_Z.jpg,Optical Crystal,47,,1/1/15,1|3|12|25|50,250|245|240|235|229,150|147|144|141|137.4,,,,,250,245,240,235,229,,,,,,C,C,C,C,C,,,,,,1,3,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Each,"3-7/8""w x 7-1/8""h x 3-1/8""d",,"3-7/8""",,"7-1/8""",5,,,,Product Colors,Clear,,,,,,,Deep Etch,"Back (Standard): 1-1/4""w x 3""h (Irregular)|Front (Optional, additional charge): 2""w x 3""h",Etched,Deep Etch with Colorfill,"Back (Optional, additional charge): 1-1/4""w x 3""h (Irregular), 1 color(s) max |Front (Optional, additional charge): 2""w x 3""h, 1 color(s) max ",186 Red|Black|871 Metallic Gold|876 Metallic Copper|White|286 Blue|877 Metallic Silver,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Additional Imprint Location $8.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
36773,Creative Minds Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36773 Creative Minds Award skull brain awards Creatives Mind Awards skulls brains award,China,Perfect award for the creative and intelligent top achiever|Frosted finish|Large imprint area on back|Exclusive JAFFA design,AWARD_36773_S.jpg,AWARD_36773_M.jpg,AWARD_36773_L.jpg,AWARD_36773_Z.jpg,http://norwood.com/images/products/small/36773_S.jpg,http://norwood.com/images/products/medium/36773_M.jpg,http://norwood.com/images/products/large/36773_L.jpg,http://norwood.com/images/products/zoom/36773_Z.jpg,Glass,49,,1/1/15,1|3|6|12|25,419|415|409|405|399,251.4|249|245.4|243|239.4,,,,,419,415,409,405,399,,,,,,C,C,C,C,C,,,,,,1,3,6,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,Each,"4-3/8""w x 4-7/8""h x 6-1/8""d",,"4-3/8""",,"4-7/8""",3,,,,Product Colors,Clear,,,,,,,Deep Etch,"Back (Standard): 2-3/4""w x 1-3/4""h (Irregular)",Etched,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment","For products going to California, a Prop 65 label will be applied per item free of charge.",Red Wing,MN,55066,Red Wing,MN,55066
36774,Founder Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),"Success comes from new ideas, award the ones that make a difference.","deep etch, 1 location",AWARDS,Awards,36774 Founder Award ink well Quill awards britepix brite pix bright pics brightpix britepics brightpics 4 color four full digital Founders Awards inks wells Quills award britepixes brites pixes brights pic brightpixes britepic brightpic colors fours fulls,China,"Two piece award, ink well with removable quill|Present this to great thinkers, writers, entrepreneurs or leaders|Exclusive JAFFA design",AWARD_36774_S.jpg,AWARD_36774_M.jpg,AWARD_36774_L.jpg,AWARD_36774_Z.jpg,http://norwood.com/images/products/small/36774_S.jpg,http://norwood.com/images/products/medium/36774_M.jpg,http://norwood.com/images/products/large/36774_L.jpg,http://norwood.com/images/products/zoom/36774_Z.jpg,Optical Crystal,48,,1/1/15,1|3|12|25|50,285|279|275|269|265,171|167.4|165|161.4|159,,,,,285,279,275,269,265,,,,,,C,C,C,C,C,,,,,,1,3,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Each,"6""w x 9""h x 4-5/8""d",,"6""",,"9""",5,,,,Product Colors,Clear,,,,,,,Deep Etch,"Front (Standard): 4""w x 1""h|Top (Optional, additional charge): 3""w x 1""h Irregular",Etched,britePix&#174; Full Color,"Top (Optional, additional charge): 3""w x 1""h Irregular",172 Orange|2587 Purple|424 Charcoal Gray|Process Blue|281 Navy Blue|355 Green|114 Lemon|Color Match|1345 Cream|1545 Brown|211 Pink|872 Metallic Gold|Black|186 Red|316 Dark Teal|White|Full Color|202 Maroon|293 Royal Blue|876 Metallic Copper|877 Metallic Silver|116 Athletic Gold|327 Teal|205 Magenta|208 Burgundy|341 Forest Green|Reflex Blue,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Exact Quantity, Free total|Ink Color Change, Free per change|Copy Change $30.00(G) per change|Imprint Color Match $30.00(G) per color|Cancellation $31.25(G) plus costs incurred|Deep Etch Additional Imprint Location $8.00(G) per location, per piece|britePix&#174; Full Color with Personalization $8.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment",Opaque or Translucent britePix imprint available - please specify when ordering,Red Wing,MN,55066,Red Wing,MN,55066
36775,Black Tie Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36775 Black Tie Award frosted glas bow tie Blacks Ties Awards frosteds gla bows ties,China,Frosted optical crystal bow tie on tiered black glass base|Iconic and classic shape|Great for charity events and special occasions|Exclusive JAFFA design,AWARD_36775_S.jpg,AWARD_36775_M.jpg,AWARD_36775_L.jpg,AWARD_36775_Z.jpg,http://norwood.com/images/products/small/36775_S.jpg,http://norwood.com/images/products/medium/36775_M.jpg,http://norwood.com/images/products/large/36775_L.jpg,http://norwood.com/images/products/zoom/36775_Z.jpg,"Optical Crystal, Black Glass",46,,1/1/15,1|3|6|12|25,249|239|229|215|205,149.4|143.4|137.4|129|123,,,,,249,239,229,215,205,,,,,,C,C,C,C,C,,,,,,1,3,6,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,Each,"5""w x 4-1/2""h x 5""d",,"5""",,"4-1/2""",3,,,,Product Colors,Black/Frost,,,,,,,Deep Etch,"Front (Standard): 4""w x 3/4""h",Etched,Deep Etch with Colorfill,"Front (Optional, additional charge): 4""w x 3/4""h, 1 color(s) max ",871 Metallic Gold|White|Black|186 Red|286 Blue|876 Metallic Copper|877 Metallic Silver,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment","For products going to California, a Prop 65 label will be applied per item free of charge.",Red Wing,MN,55066,Red Wing,MN,55066
36776,Balance Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36776 Balance Award desk business card holder britepix brite pix bright pics brightpix britepics brightpics 4 color four full digital Balances Awards desks businesses busines cards holders britepixes brites pixes brights pic brightpixes britepic brightpic colors fours fulls,China,"The activity of balancing stones requires patience, clarity of mind and creativity|Recognize solid corporate strategy, leadership, and innovation|This award doubles as a business card holder; perfect display for hospitality industries|Exclusive JAFFA design",AWARD_36776_S.jpg,AWARD_36776_M.jpg,AWARD_36776_L.jpg,AWARD_36776_Z.jpg,http://norwood.com/images/products/small/36776_S.jpg,http://norwood.com/images/products/medium/36776_M.jpg,http://norwood.com/images/products/large/36776_L.jpg,http://norwood.com/images/products/zoom/36776_Z.jpg,Optical Crystal,47,,1/1/15,1|3|12|25|50,275|269|263|255|250,165|161.4|157.8|153|150,,,,,275,269,263,255,250,,,,,,C,C,C,C,C,,,,,,1,3,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,Each,"7-7/8""w x 8-5/8""h x 4-3/4""d",,"7-7/8""",,"8-5/8""",5,,,,Product Colors,Clear/Black,,,,,,,Deep Etch,"Front (Standard): 2-5/16""w x 1-3/16""h",Etched,britePix&#174; Full Color,"Front (Optional, additional charge): 2-5/16""w x 1-3/16""h",1345 Cream|205 Magenta|1545 Brown|877 Metallic Silver|Full Color|186 Red|327 Teal|355 Green|202 Maroon|2587 Purple|293 Royal Blue|872 Metallic Gold|876 Metallic Copper|116 Athletic Gold|211 Pink|White|Process Blue|281 Navy Blue|341 Forest Green|Black|114 Lemon|Reflex Blue|Color Match|172 Orange|208 Burgundy|316 Dark Teal|424 Charcoal Gray,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Exact Quantity, Free total|Ink Color Change, Free per change|Copy Change $30.00(G) per change|Imprint Color Match $30.00(G) per color|Cancellation $31.25(G) plus costs incurred|britePix&#174; Full Color with Personalization $8.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment",Opaque or Translucent britePix imprint available - please specify when ordering,Red Wing,MN,55066,Red Wing,MN,55066
36777,Bright Idea Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"laser engraving, 1 location",AWARDS,Awards,36777 Bright Idea Award light bulb glass britepix brite pix bright pics brightpix britepics brightpics 4 color four full digital Brights Ideas Awards lights bulbs glasses glas britepixes brites pixes brights pic brightpixes britepic brightpic colors fours fulls,China,"Award the best ideas|Lights up at the push of a button with 3 LEDs|Uses 3 AAA batteries, not included|Exclusive JAFFA design",AWARD_36777_S.jpg,AWARD_36777_M.jpg,AWARD_36777_L.jpg,AWARD_36777_Z.jpg,http://norwood.com/images/products/small/36777_S.jpg,http://norwood.com/images/products/medium/36777_M.jpg,http://norwood.com/images/products/large/36777_L.jpg,http://norwood.com/images/products/zoom/36777_Z.jpg,"Black Glass, Optical Crystal",49,,1/1/15,1|3|12|25|50,329|321|314|306|299,197.4|192.6|188.4|183.6|179.4,,,,,329,321,314,306,299,,,,,,C,C,C,C,C,,,,,,1,3,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Each,"3-7/8""w x 8-5/8""h x 3-7/8""d",,"3-7/8""",,"8-5/8""",3,,,,Product Colors,Black/Clear,,,,,,,Laser Engrave,"Plate (Standard): 3""w x 3/4""h",Laser Engraved,britePix&#174; Full Color,"Plate (Optional, additional charge): 3""w x 3/4""h",208 Burgundy|316 Dark Teal|327 Teal|341 Forest Green|877 Metallic Silver|Black|355 Green|114 Lemon|White|Process Blue|172 Orange|186 Red|293 Royal Blue|Full Color|205 Magenta|876 Metallic Copper|202 Maroon|211 Pink|872 Metallic Gold|116 Athletic Gold|1545 Brown|2587 Purple|424 Charcoal Gray|Color Match|1345 Cream|281 Navy Blue|Reflex Blue,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Ink Color Change, Free per change|Copy Change $30.00(G) per change|Laser Engrave Personalizations $3.00(G) per line, per piece|Imprint Color Match $30.00(G) per color|Cancellation $31.25(G) plus costs incurred|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment|britePix&#174; Full Color with Personalization $1.50(G) per location, per piece",,Red Wing,MN,55066,Red Wing,MN,55066
36778,Starburst Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36778 Starburst Award star crystal britepix brite pix bright pics brightpix britepics brightpics 4 color four full digital Starbursts Awards stars crystals britepixes brites pixes brights pic brightpixes britepic brightpic colors fours fulls,Czech Republic,Award your star performers|Great for an industry or occasion,AWARD_36778_S.jpg,AWARD_36778_M.jpg,AWARD_36778_L.jpg,AWARD_36778_Z.jpg,http://norwood.com/images/products/small/36778_S.jpg,http://norwood.com/images/products/medium/36778_M.jpg,http://norwood.com/images/products/large/36778_L.jpg,http://norwood.com/images/products/zoom/36778_Z.jpg,Optical Crystal,40,,1/1/15,1|3|6|12|25,319|312|305|298|289,191.4|187.2|183|178.8|173.4,,,,,319,312,305,298,289,,,,,,C,C,C,C,C,,,,,,1,3,6,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Each,"3""w x 7-5/8""h x 2-3/4""d",,"3""",,"7-5/8""",3,,,,Product Colors,Clear,,,,,,,Deep Etch,"Front (Standard): 1-3/8""w x 2""h|Top (Optional, additional charge): 3/4"" dia.",Etched,britePix&#174; Full Color,"Front (Optional, additional charge): 1-5/8""w x 3-1/2""h",186 Red|327 Teal|Color Match|424 Charcoal Gray|Reflex Blue|1545 Brown|293 Royal Blue|116 Athletic Gold|172 Orange|White|205 Magenta|2587 Purple|211 Pink|281 Navy Blue|316 Dark Teal|114 Lemon|Process Blue|1345 Cream|341 Forest Green|355 Green|877 Metallic Silver|Black|Full Color|202 Maroon|208 Burgundy|872 Metallic Gold|876 Metallic Copper,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge,,"Exact Quantity, Free total|Ink Color Change, Free per change|Copy Change $30.00(G) per change|Imprint Color Match $30.00(G) per color|Cancellation $31.25(G) plus costs incurred|Deep Etch Additional Imprint Location $8.00(G) per location, per piece|britePix&#174; Full Color with Personalization $8.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment",Opaque or Translucent britePix imprint available - please specify when ordering,Red Wing,MN,55066,Red Wing,MN,55066
36779,Dominion,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36779 Dominion award exclusive Mario Cioni Dominions awards exclusives Marios Cionis,Italy,Both inspirational and powerful|Signed by Mario Cioni,AWARD_36779_S.jpg,AWARD_36779_M.jpg,AWARD_36779_L.jpg,AWARD_36779_Z.jpg,http://norwood.com/images/products/small/36779_S.jpg,http://norwood.com/images/products/medium/36779_M.jpg,http://norwood.com/images/products/large/36779_L.jpg,http://norwood.com/images/products/zoom/36779_Z.jpg,24% Lead Crystal,99,,1/1/15,1|12|25|100,385|380|375|365,231|228|225|219,,,,,385,380,375,365,,,,,,,C,C,C,C,,,,,,,1,12,25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Each,"4-1/2""w x 9-3/8""h x 4-1/4""d",,"4-1/2""",,"9-3/8""",5,,,,Product Colors,Clear,,,,,,,Deep Etch,"Base (Standard): 2""w x 1""h (Irregular)|Front (Optional, additional charge): 1-1/8""w x 3""h (Irregular)",Etched,Deep Etch with Colorfill,"Base (Optional, additional charge): 2""w x 1""h (Irregular), 1 color(s) max |Front (Optional, additional charge): 1-1/8""w x 3""h (Irregular), 1 color(s) max ",286 Blue|Black|186 Red|871 Metallic Gold|White|877 Metallic Silver|876 Metallic Copper,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Additional Imprint Location $8.00(G) per item|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment","For products going to California, a Prop 65 label will be applied per item free of charge.",Red Wing,MN,55066,Red Wing,MN,55066
36780,Crystal Wand,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36780 Crystal Wand Mario Cioni award Crystals Wands Marios Cionis awards,Italy,Recognize those who are essentially instrumental|From the Tondo Doni collection by Mario Cioni|Tondo Doni is a balance of advanced design with a modern reinterpretation of the traditional,AWARD_36780_S.jpg,AWARD_36780_M.jpg,AWARD_36780_L.jpg,AWARD_36780_Z.jpg,http://norwood.com/images/products/small/36780_S.jpg,http://norwood.com/images/products/medium/36780_M.jpg,http://norwood.com/images/products/large/36780_L.jpg,http://norwood.com/images/products/zoom/36780_Z.jpg,24% Lead Crystal,98,,1/1/15,1|12|25|100,289|281|273|265,173.4|168.6|163.8|159,,,,,289,281,273,265,,,,,,,C,C,C,C,,,,,,,1,12,25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,Each,"17-3/4""l x 1-5/8""dia.",,,"17-3/4""",,3,,,,Product Colors,Clear,,,,,,,Deep Etch,"Front Center (Standard): 4""w x 1/2""h",Etched,,,,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment|Below Catalog Minimum Drop Ship Charge $3.00(Z) per shipment","For products going to California, a Prop 65 label will be applied per item free of charge.",Red Wing,MN,55066,Red Wing,MN,55066
36781,Tronada,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36781 Tronada Blazek Ribbon Swirl Award awards Tronadas Blazeks Ribbons Swirls Awards award,Czech Republic,Made in Czech Republic|Hand cut and polished|Optional imprint area on ribbon,AWARD_36781_S.jpg,AWARD_36781_M.jpg,AWARD_36781_L.jpg,AWARD_36781_Z.jpg,http://norwood.com/images/products/small/36781_S.jpg,http://norwood.com/images/products/medium/36781_M.jpg,http://norwood.com/images/products/large/36781_L.jpg,http://norwood.com/images/products/zoom/36781_Z.jpg,24% Lead Crystal,105,,1/1/15,1|12|25|100,599|595|589|585,359.4|357|353.4|351,,,,,599,595,589,585,,,,,,,C,C,C,C,,,,,,,1,12,25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,Each,"5-1/2""w x 9-3/4""h",,"5-1/2""",,"9-3/4""",5,,,,Product Colors,Clear,,,,,,,Deep Etch,"Base (Standard): 1""w x 1""h|Upper Ribbon (Optional, additional charge): 3""w x 1-1/4""h",Etched,Deep Etch with Colorfill,"Base (Optional, additional charge): 1""w x 1""h, 1 color(s) max |Upper Ribbon (Optional, additional charge): 3""w x 1-1/4""h, 1 color(s) max ",White|186 Red|Black|286 Blue|871 Metallic Gold|876 Metallic Copper|877 Metallic Silver,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Additional Imprint Location $8.00(G) per item|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment","For products going to California, a Prop 65 label will be applied per item free of charge.",Red Wing,MN,55066,Red Wing,MN,55066
36786,Sonic Award,AWARD,Awards & Recognition,JAFFA,Jaffa(R),,"deep etch, 1 location",AWARDS,Awards,36786 Sonic Award Star Disc Sonics Awards Stars Discs,China,Star shaped disc with base|Optional base imprint available,AWARD_36786_S.jpg,AWARD_36786_M.jpg,AWARD_36786_L.jpg,AWARD_36786_Z.jpg,http://norwood.com/images/products/small/36786_S.jpg,http://norwood.com/images/products/medium/36786_M.jpg,http://norwood.com/images/products/large/36786_L.jpg,http://norwood.com/images/products/zoom/36786_Z.jpg,Optical Crystal,41,,1/1/15,1|6|12|25|50,175|170|165|160|155,105|102|99|96|93,,,,,175,170,165,160,155,,,,,,C,C,C,C,C,,,,,,1,6,12,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Each,"7""w x 8-1/4""h x 2-1/2""d",,"7""",,"8-1/4""",5,,,,Product Colors,Clear,,,,,,,Deep Etch,"Front Star (Standard): 2-3/4""dia|Front of Base (Optional, additional charge): 3-3/4""w x 7/8""h",Etched,Deep Etch with Colorfill,"Front Star (Optional, additional charge): 2-3/4""dia, 1 color(s) max |Front of Base (Optional, additional charge): 3-3/4""w x 7/8""h, 1 color(s) max ",Black|186 Red|286 Blue|871 Metallic Gold|White|877 Metallic Silver|876 Metallic Copper,,,,,,,,,,,,,,,,,Virtual Proof no charge|Fax Proof no charge|Email Proof no charge|Production Proof Must Quote each,,"Exact Quantity, Free total|Additional Imprint Location $8.00(G) per item|Copy Change $30.00(G) per change|Cancellation $31.25(G) plus costs incurred|Colorfill $7.00(G) per location, per piece|Deep Etch Personalization $3.75(G) per line, per piece|Set-Up, No Charge per order|3rd Party Shipping (excluding UPS) $10.00(Z) per order, per ship to address|Drop Shipment Charge for Over 20 Ship Locations $3.00(Z) per shipment",,Red Wing,MN,55066,Red Wing,MN,55066
